DATE,YEAR,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,AQI,City
18-02-2025,2025,26.61,30.11,23.97,0,91,Kakinada
19-02-2025,2025,26.74,30.29,24.13,0,94,Kakinada
20-02-2025,2025,26.82,29.94,24.87,0,90,Kakinada
21-02-2025,2025,26.93,30.12,24.5,0,85,Kakinada
22-02-2025,2025,27.49,30.79,24.92,0.01,82,Kakinada
23-02-2025,2025,27.82,31.99,25.2,0.02,82,Kakinada
24-02-2025,2025,27.12,30.14,24.72,0.01,86,Kakinada
25-02-2025,2025,27.27,30.15,25.01,0.01,85,Kakinada
26-02-2025,2025,27.31,30.2,25.24,0,84,Kakinada
27-02-2025,2025,27.1,30.16,25.01,0,101,Kakinada
28-02-2025,2025,27.03,30.11,24.77,0,84,Kakinada
01-03-2025,2025,27.01,30.46,24.7,0,85,Kakinada
02-03-2025,2025,27.75,32.38,24.31,0,81,Kakinada
03-03-2025,2025,28.67,33.71,24.99,0,79,Kakinada
04-03-2025,2025,28.87,33.23,25.98,0,100,Kakinada
05-03-2025,2025,29.14,33.93,26.03,0,87,Kakinada
06-03-2025,2025,28.34,32.09,25.34,0,94,Kakinada
07-03-2025,2025,27.29,31.16,24.74,0.12,105,Kakinada
08-03-2025,2025,27.33,31.4,24.36,0,116,Kakinada
09-03-2025,2025,27.18,30.25,25.18,0,131,Kakinada
10-03-2025,2025,27.19,30.16,25.13,0,118,Kakinada
11-03-2025,2025,27.24,31.12,24.32,0,94,Kakinada
12-03-2025,2025,28.2,33.72,24.04,0,101,Kakinada
13-03-2025,2025,29.2,34.24,25.32,0.05,109,Kakinada
14-03-2025,2025,29.05,33.31,26.33,0.07,112,Kakinada
15-03-2025,2025,28.69,32.82,25.52,0,100,Kakinada
16-03-2025,2025,28.69,32.87,25.37,0,105,Kakinada
17-03-2025,2025,28.45,32.59,25.1,0.04,89,Kakinada
18-03-2025,2025,28.44,32.56,25.05,0.1,78,Kakinada
19-03-2025,2025,28.03,31.22,25.84,0.37,117,Kakinada
20-03-2025,2025,27.91,31.28,25.66,0.27,105,Kakinada
21-03-2025,2025,28.47,31.97,25.51,0.03,91,Kakinada
22-03-2025,2025,28.16,31.31,25.79,1.09,87,Kakinada
23-03-2025,2025,28.18,31.34,25.77,0.4,84,Kakinada
24-03-2025,2025,28.36,31.49,26.34,0.49,69,Kakinada
25-03-2025,2025,28.72,32.21,26.28,0.14,70,Kakinada
26-03-2025,2025,29.12,32.87,26.41,0.06,67,Kakinada
27-03-2025,2025,30.31,35.31,26.63,0.26,74,Kakinada
28-03-2025,2025,30.34,34.94,27.03,0.02,79,Kakinada
29-03-2025,2025,30.21,34.48,27.01,0.02,80,Kakinada
30-03-2025,2025,29.69,33.09,27.82,0.14,79,Kakinada
31-03-2025,2025,28.99,31.92,27.06,0,76,Kakinada
01-04-2025,2025,28.31,30.8,26.63,0.18,77,Kakinada
02-04-2025,2025,28.89,32.15,26.46,0.32,68,Kakinada
03-04-2025,2025,28.76,31.39,27,1.09,62,Kakinada
04-04-2025,2025,29.56,33.59,26.82,0.76,59,Kakinada
05-04-2025,2025,29.99,33.52,27.5,1.57,58,Kakinada
06-04-2025,2025,30.04,33.97,27.33,1.6,55,Kakinada
07-04-2025,2025,30,33.67,27.55,0.39,57,Kakinada
08-04-2025,2025,29.3,31.53,27.57,1.11,59,Kakinada
09-04-2025,2025,29.32,31.59,27.56,0.46,88,Kakinada
10-04-2025,2025,29.33,32.24,27.26,2.24,87,Kakinada
11-04-2025,2025,29.66,32.37,27.7,3.5,66,Kakinada
12-04-2025,2025,30.64,34.99,27.63,1.14,62,Kakinada
13-04-2025,2025,29.79,32.34,28.18,1.41,69,Kakinada
14-04-2025,2025,29.99,32.93,27.77,2.09,63,Kakinada
15-04-2025,2025,29.64,32.29,27.85,1.72,63,Kakinada
16-04-2025,2025,29.52,32.37,27.38,2.84,63,Kakinada
17-04-2025,2025,30.15,33.39,27.59,0.96,87,Kakinada
18-04-2025,2025,30.45,33.47,28.06,0.12,64,Kakinada
19-04-2025,2025,30.69,34.2,28.09,0.52,75,Kakinada
20-04-2025,2025,30.78,33.69,28.8,0.79,67,Kakinada
21-04-2025,2025,30.61,33.76,28.67,0.43,74,Kakinada
22-04-2025,2025,30.81,34.37,28.33,0.01,75,Kakinada
23-04-2025,2025,31.03,34.7,28.42,0,67,Kakinada
24-04-2025,2025,30.82,34.13,28.69,0.01,64,Kakinada
25-04-2025,2025,30.41,33.15,28.71,0.02,64,Kakinada
26-04-2025,2025,30.15,33.33,27.93,0.59,64,Kakinada
27-04-2025,2025,29.63,32.22,27.79,0.8,56,Kakinada
28-04-2025,2025,29.97,32.8,28.01,1.05,57,Kakinada
29-04-2025,2025,29.84,32.77,27.7,4.88,52,Kakinada
30-04-2025,2025,29.37,31.67,27.8,7.4,53,Kakinada
01-05-2025,2025,29.5,31.65,27.81,3.36,60,Kakinada
02-05-2025,2025,29.41,31.3,27.97,6.75,64,Kakinada
03-05-2025,2025,30.07,32.81,28.03,7.12,61,Kakinada
04-05-2025,2025,29.28,31.04,27.68,15.94,58,Kakinada
05-05-2025,2025,29.08,31.66,26.89,8.04,58,Kakinada
06-05-2025,2025,30.11,33.18,27.76,2.11,57,Kakinada
07-05-2025,2025,30,32.25,28.28,1.23,57,Kakinada
08-05-2025,2025,30.07,32.38,28.25,2.63,64,Kakinada
09-05-2025,2025,29.86,32.85,27.41,1.31,63,Kakinada
10-05-2025,2025,30.15,33.42,27.93,0.81,66,Kakinada
11-05-2025,2025,30.84,34.9,28.13,0.28,71,Kakinada
12-05-2025,2025,31.37,35.26,28.88,1.27,70,Kakinada
13-05-2025,2025,31.35,34.65,29.44,1.39,72,Kakinada
14-05-2025,2025,30.78,32.51,29.5,5.1,77,Kakinada
15-05-2025,2025,30.39,31.74,29.34,7.49,69,Kakinada
16-05-2025,2025,31.12,34.34,28.57,0.99,63,Kakinada
17-05-2025,2025,30.21,31.64,29.11,3.25,58,Kakinada
18-05-2025,2025,29.91,31.45,28.86,4.29,61,Kakinada
19-05-2025,2025,30.02,31.52,28.91,13.2,54,Kakinada
20-05-2025,2025,29.82,30.96,28.81,15.01,52,Kakinada
21-05-2025,2025,29.51,30.47,28.87,49.17,49,Kakinada
22-05-2025,2025,29.59,30.9,28.36,14.87,59,Kakinada
23-05-2025,2025,30.19,32.65,28.48,2.68,58,Kakinada
24-05-2025,2025,30.13,31.89,28.68,8.77,59,Kakinada
25-05-2025,2025,29.63,31.2,28.54,3.37,48,Kakinada
26-05-2025,2025,28.52,29.27,27.42,8.01,46,Kakinada
27-05-2025,2025,29.08,31.38,27.22,22.97,55,Kakinada
28-05-2025,2025,29.17,30.75,27.93,30.56,55,Kakinada
29-05-2025,2025,29.49,31.46,27.66,4.22,54,Kakinada
30-05-2025,2025,29.59,31.67,28.24,4.6,59,Kakinada
31-05-2025,2025,30.14,32.5,28.04,1.01,64,Kakinada
01-06-2025,2025,30.91,34.03,28.17,0,68,Kakinada
02-06-2025,2025,30.62,33.6,27.96,0.05,68,Kakinada
03-06-2025,2025,31.02,33.59,29.04,0.29,64,Kakinada
04-06-2025,2025,30.84,33.16,28.96,0.65,65,Kakinada
05-06-2025,2025,30.85,33.31,29.19,1.1,73,Kakinada
06-06-2025,2025,30.42,32.38,28.8,3.1,80,Kakinada
07-06-2025,2025,30.43,32.05,29.2,2.18,80,Kakinada
08-06-2025,2025,30.88,33.53,28.65,0.42,71,Kakinada
09-06-2025,2025,30.89,33.22,29.01,1.73,75,Kakinada
10-06-2025,2025,30.55,33.38,28.68,2.38,68,Kakinada
11-06-2025,2025,28.81,30.19,27.86,2.82,67,Kakinada
12-06-2025,2025,29.07,30.54,27.96,1.69,63,Kakinada
13-06-2025,2025,29.23,30.35,28.61,10.74,57,Kakinada
14-06-2025,2025,29.12,30.2,28.36,15.37,50,Kakinada
15-06-2025,2025,28.4,29.11,28.04,6.96,49,Kakinada
16-06-2025,2025,29.22,30.7,28.01,1.78,49,Kakinada
17-06-2025,2025,29.49,31.52,27.56,1.54,51,Kakinada
18-06-2025,2025,30.13,32.93,28.37,0.82,53,Kakinada
19-06-2025,2025,30,32.13,28.45,1.18,51,Kakinada
20-06-2025,2025,29.96,32.08,28.03,2.04,53,Kakinada
21-06-2025,2025,30.25,32.94,27.82,2.17,50,Kakinada
22-06-2025,2025,29.39,31.41,27.78,17.77,54,Kakinada
23-06-2025,2025,29.12,31.39,27.53,10.85,59,Kakinada
24-06-2025,2025,28.96,31.35,26.95,5.49,53,Kakinada
25-06-2025,2025,28.4,30,27.12,20.63,55,Kakinada
26-06-2025,2025,28.6,30.55,26.99,20.4,50,Kakinada
27-06-2025,2025,29.24,31.44,27.73,3.02,50,Kakinada
28-06-2025,2025,29.41,31.75,27.96,4.91,50,Kakinada
29-06-2025,2025,29.13,31.46,27.28,16.89,47,Kakinada
30-06-2025,2025,28.57,31.13,26.56,15.64,46,Kakinada
01-07-2025,2025,26.06,26.49,25.72,18.68,45,Kakinada
02-07-2025,2025,26.43,27.39,25.47,11.31,41,Kakinada
03-07-2025,2025,26.69,27.43,26.13,9.65,38,Kakinada
04-07-2025,2025,28.31,30.53,26.5,7.98,40,Kakinada
05-07-2025,2025,28.55,30.83,26.62,4.95,44,Kakinada
06-07-2025,2025,27.57,28.74,26.69,6.73,42,Kakinada
07-07-2025,2025,27.71,29.84,26.26,5.03,40,Kakinada
08-07-2025,2025,28.61,31.26,26.25,3.59,45,Kakinada
09-07-2025,2025,28.66,31.36,26.19,9.67,41,Kakinada
10-07-2025,2025,28.7,31,26.42,5.11,40,Kakinada
11-07-2025,2025,29.04,31.6,26.75,6.13,46,Kakinada
12-07-2025,2025,29.49,31.93,26.99,4.74,49,Kakinada
